gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000022548	10765.543498311381	1.2940634686497432	0.09126218096916328	2.2566681142292507e-47	2.4378785638018597e-43
ENSMUSG00000031425	65850.13697201818	-1.4782617071850723	0.1038160832155717	1.7459265871418002e-47	2.4378785638018597e-43
ENSMUSG00000032854	3486.505137409491	-1.9386129634939708	0.13821582213606093	8.24370677608095e-47	5.9371176201335e-43
ENSMUSG00000052229	815.7827979607991	-1.84471968575028	0.1322792517034141	4.540674700401075e-46	2.4526454394216405e-42
ENSMUSG00000004110	8651.499695119934	-1.1515459878361491	0.08288622798132876	7.266895985173919e-46	3.140171093113353e-42
ENSMUSG00000005397	1030.0999924259497	-1.2792612410784103	0.09277044848706012	5.042420118672411e-45	1.8157754847339352e-41
ENSMUSG00000006522	3851.099872312304	1.1021576871895147	0.08134707558053919	7.610252506999454e-44	2.34895879523186e-40
ENSMUSG00000045193	2343.0326474044628	1.584638999008539	0.12096844855124839	1.0855582869668243e-40	2.931821543525651e-37
ENSMUSG00000085873	381.89560820908656	1.5097344029003499	0.1154254189176262	1.4217652146046878e-40	3.4131843585276534e-37
ENSMUSG00000021186	722.6980831785204	1.5891590492309426	0.1224316047474756	5.1637031498853535e-40	1.1156697025642294e-36
ENSMUSG00000020538	2324.7954014755105	0.9283583848008113	0.07355961339925758	2.2364431030046407e-38	4.3927808803198427e-35
ENSMUSG00000028364	486.4148079924395	-1.704917192378913	0.1364525808172698	1.963080696458402e-37	3.5345267939733527e-34
ENSMUSG00000045136	2593.518480284486	-0.9786995643897667	0.07992901036117739	1.9980767888961167e-36	3.320803623145346e-33
ENSMUSG00000110125	121.71515162190548	3.0279022430790987	0.25695138417523483	8.15022102352063e-36	1.2578119673870482e-32
ENSMUSG00000035237	1806.640420948914	-0.914588891478196	0.07677473068603625	1.4901015465898338e-34	2.146342267707997e-31
ENSMUSG00000115529	152.41359965145816	-2.3156165969496665	0.20196329551612896	1.0345283508689575e-33	1.3970012218046685e-30
ENSMUSG00000050211	479.68928380969396	1.8707837572488353	0.16655667353862796	3.065314191463773e-31	3.679398801153682e-28
ENSMUSG00000050503	184.76036009410262	-2.7062003176977667	0.24977316861479362	3.0174444902559625e-31	3.679398801153682e-28
ENSMUSG00000027669	948.6904346146318	-1.0054419519344102	0.08984357786651873	4.66390620684464e-31	5.303597763425542e-28
ENSMUSG00000059325	3584.3885418994682	-0.9340042278220356	0.08550126918203994	1.1817548619419844e-29	1.2766497773559258e-26
ENSMUSG00000018566	386.6372138214035	1.3568632795518893	0.12393092116771073	1.423585720027388e-29	1.464666336519607e-26
ENSMUSG00000061740	2418.4000646960094	0.88132364264777	0.08200654080489324	1.039285267094137e-28	1.0206726127652693e-25
ENSMUSG00000043872	758.1858523062895	-1.3132844572910456	0.12265047129308444	1.6713251110438472e-28	1.570028276052755e-25
ENSMUSG00000038173	601.0730490818511	-1.3677222352342935	0.1278846318644876	2.3145037258878146e-28	2.083631979230505e-25
ENSMUSG00000025533	676.916813089316	1.0749970185887876	0.10171096343932474	3.931089658404026e-28	3.3974049263790955e-25
ENSMUSG00000047557	1390.2788473268436	-0.9430665044931601	0.09038105214169807	2.2131710712104257e-27	1.8391451601758636e-24
ENSMUSG00000036151	122.60718041443099	-2.42917750542939	0.24587072139358349	1.5014033485560564e-26	1.201456324033413e-23
ENSMUSG00000097023	1435.9574218199937	0.9988087041423247	0.09797254743217416	2.2158407837859826e-26	1.7098377133742834e-23
ENSMUSG00000001323	2010.0161465948088	-0.7805383003644836	0.0760502182112121	2.4885063719315785e-26	1.8540230576535754e-23
ENSMUSG00000024411	18491.315742342547	-0.7375884932892784	0.07222752864054804	4.3892388561140426e-26	3.1611298241733336e-23
ENSMUSG00000037242	6602.190480088109	-0.7589069069567499	0.07438156305050435	4.783375048375863e-26	3.3338581062970617e-23
ENSMUSG00000038375	9812.942902844487	-0.791096973628769	0.07765508324785159	5.31566236388655e-26	3.5890687823166497e-23
ENSMUSG00000097440	511.3471996977376	-1.3065745716059647	0.12953934962040847	1.0699754149620578e-25	7.0054208532334e-23
ENSMUSG00000042834	30953.51197492569	-0.8374484302718228	0.08327790702611233	1.740639245407316e-25	1.1061250451844255e-22
ENSMUSG00000006014	631.5955445561661	1.222937533958578	0.12290220383127749	3.1335181595244417e-25	1.9343655244195738e-22
ENSMUSG00000015852	197.7544567802938	-1.7560618139388304	0.1763279649274585	4.061377361149905e-25	2.4375033129168013e-22
ENSMUSG00000033880	976.2460987650893	1.4998292161966704	0.1514056866509763	1.0506798658871494e-24	6.13540248171831e-22
ENSMUSG00000027274	669.0650698777933	-1.1676915345635555	0.12157985853428648	8.14322678130461e-24	4.63006731149651e-21
ENSMUSG00000043924	179.36051750916093	1.5295042466003603	0.15892489886042355	1.6788024400438287e-23	9.300565517842811e-21
ENSMUSG00000000805	4968.947202131107	-0.8983317460636865	0.09560484535751651	8.632251964314268e-23	4.6627108985243515e-20
ENSMUSG00000040759	1693.8017173193964	-0.9024583510663247	0.09642470371771635	1.2047593245514351e-22	6.348787796648368e-20
ENSMUSG00000000732	615.8406524670777	0.9557628926347824	0.10275392255639365	1.6809755458050358e-22	8.647418486348477e-20
ENSMUSG00000025727	729.5401965966835	1.3233546714879396	0.14479795930665426	1.0565451864512082e-21	5.188117113287456e-19
ENSMUSG00000031980	4310.706543483606	0.740073064756997	0.08064960568640465	1.0442367074016693e-21	5.188117113287456e-19
ENSMUSG00000029700	139.2182480938359	-1.6239841668816302	0.17748795093169759	1.3495574945483537e-21	6.479675383824829e-19
ENSMUSG00000072969	747.4511190239873	0.9523041843419393	0.10502140887610739	1.4904588951486665e-21	7.000620627952628e-19
ENSMUSG00000045838	552.5343048884394	1.2732851422067193	0.1405199353189028	1.834282072826172e-21	8.432233716060057e-19
ENSMUSG00000024136	284.4843726015492	-1.6116368121381919	0.1769628725139865	2.0266725435493683e-21	9.122559786651594e-19
ENSMUSG00000132973	300.0204069669437	-1.3138971014787642	0.14526625715829428	2.430343602896107e-21	1.0716327323300673e-18
ENSMUSG00000107451	212.31652225067884	1.2791926008688632	0.14170264096931767	2.5459273866790977e-21	1.1001461423317716e-18
ENSMUSG00000050063	522.7143478611906	-1.5373059886215565	0.16939332553375058	2.833160894643031e-21	1.2002602801893594e-18
ENSMUSG00000070436	1018.9389945115496	-1.0346998026858603	0.1155368944262518	3.3575009692543556e-21	1.3950416527251848e-18
ENSMUSG00000060771	652.1345498669457	-0.9287296495718337	0.1040194675171304	5.77164940610441e-21	2.3528727748734317e-18
ENSMUSG00000025823	1767.406032780754	-0.8670916848326297	0.09693811816927317	6.373776348088274e-21	2.5502187366073195e-18
ENSMUSG00000041120	2978.4896557264	0.9496710919243853	0.10667240336198669	6.73546471000819e-21	2.645935464080672e-18
ENSMUSG00000033579	1566.4244671217832	-0.8201853928888928	0.091623686313015	7.083878348734903e-21	2.7331120643351124e-18
ENSMUSG00000029838	6024.315087305054	-0.7899437817225289	0.08830035938494986	8.05366894637138e-21	3.0527644079877197e-18
ENSMUSG00000034164	360.09353651747426	-1.062545209583028	0.12018422086720862	9.171150981819598e-21	3.4164118640205904e-18
ENSMUSG00000026864	8964.931803324906	-0.8819405800198351	0.0997111982475316	1.4700948175198558e-20	5.38353705548034e-18
ENSMUSG00000116180	212.19578771316293	1.350440579282208	0.15280132398312102	1.7381829611028993e-20	6.25919684293154e-18
ENSMUSG00000038668	1800.6383267186768	-0.8511703426597443	0.0966185243400583	2.267576243274653e-20	8.031680706916747e-18
ENSMUSG00000022656	1170.2352646423979	-0.7708593052380188	0.08768215201698346	3.291837999192106e-20	1.1471524485571716e-17
ENSMUSG00000060794	152.89637544375364	1.6970164774222596	0.1935525280008626	3.5007856117525146e-20	1.2006027607543625e-17
ENSMUSG00000029657	5229.5814546058145	-0.96825869073841	0.1115996837649766	4.7440586375553e-20	1.6015645456721847e-17
ENSMUSG00000055945	1680.1677211865465	-1.1080080672917962	0.12841997774279174	6.046698314436854e-20	2.00992251971881e-17
ENSMUSG00000020484	3794.550851172136	-0.8237979260494745	0.09468129065929007	6.488708269720449e-20	2.124167134478485e-17
ENSMUSG00000061232	883.3746610922452	0.8010541893770967	0.09234761189130863	8.695517232042702e-20	2.804109631574845e-17
ENSMUSG00000043448	423.7088338630776	-1.4234864991563827	0.16437723923786016	9.905225391160997e-20	3.147239702962125e-17
ENSMUSG00000032705	2787.4236403010887	-0.7159863564530878	0.08442560146825906	4.886056773754821e-19	1.5299730819383572e-16
ENSMUSG00000047945	980.940672389755	-1.1552752597536204	0.1386806786255303	8.221330196942109e-19	2.537572289073303e-16
ENSMUSG00000104674	109.61279541483151	1.7970385446503694	0.2153002524307411	8.887863591003018e-19	2.704664517566355e-16
ENSMUSG00000008318	646.5975884700804	0.8214928254254462	0.09794160489158964	9.612520238989615e-19	2.8845571150501333e-16
ENSMUSG00000031168	1026.2388153999448	-0.7931274037433591	0.0948774186668997	1.3057498638764579e-18	3.864661857385582e-16
ENSMUSG00000074252	133.69124897999896	1.4612866215749172	0.174762919705464	1.3322023891770222e-18	3.889670921697127e-16
ENSMUSG00000029817	5061.033364627869	-0.6123552889160333	0.0735161085846539	1.3653163451012007e-18	3.933203326967539e-16
ENSMUSG00000019763	1252.4041712863548	-0.6991001491365277	0.08395616706804007	1.744999736176193e-18	4.960850565766162e-16
ENSMUSG00000035929	182.50211506899723	1.3193937361432921	0.1595118500023592	2.050175049459604e-18	5.752737937483663e-16
ENSMUSG00000054072	138.02006291805694	1.5697251470599813	0.19020141764317477	3.4269431668643007e-18	9.492632572214114e-16
ENSMUSG00000030048	62.474522310326996	-2.5262270985212893	0.3297901775395653	4.20990517182623e-18	1.1452756494697973e-15
ENSMUSG00000032554	12052.095156307578	-0.8101339947225389	0.09863795101003058	4.240583724779403e-18	1.1452756494697973e-15
ENSMUSG00000042851	1230.824739857532	0.8829957695489948	0.1086063108939625	6.622329719215802e-18	1.7664451347330448e-15
ENSMUSG00000005057	240.1627481107431	1.1788404065466178	0.14605102238077594	7.362367485005409e-18	1.93171461138663e-15
ENSMUSG00000027797	16246.054205187222	-0.5650528306613817	0.06960964054151357	7.420730942566431e-18	1.93171461138663e-15
ENSMUSG00000089817	135.8297783783848	-1.6536326486725126	0.20390176676658484	9.84473372261659e-18	2.5322061525101673e-15
ENSMUSG00000036634	5704.350608869388	-0.8837073132503536	0.11002847572153374	1.474785662192473e-17	3.748731649097714e-15
ENSMUSG00000063239	11598.815996976497	-0.7855066811408039	0.0978865696959292	2.0748111613472237e-17	5.212601157217223e-15
ENSMUSG00000005107	118.50410700458909	1.5104661701211426	0.1887419477974891	2.5946053590522798e-17	6.4435682054808685e-15
ENSMUSG00000001774	3865.921574113988	-0.672802812894295	0.08458637386850167	3.494659727902547e-17	8.483777312478925e-15
ENSMUSG00000120773	635.6259325913566	-1.0586054507612725	0.13452887181308665	3.4764622674123686e-17	8.483777312478925e-15
ENSMUSG00000028527	4421.034656651609	-0.7021556181351168	0.08825250663067276	3.627960949394015e-17	8.709524919178566e-15
ENSMUSG00000044197	1033.4218731523679	0.6695353839463385	0.0843367182777913	3.916585167162868e-17	9.299092211178123e-15
ENSMUSG00000026473	54070.47129940073	0.5678410133411513	0.07190488701299905	4.456036685506993e-17	1.0464905285550445e-14
ENSMUSG00000030711	769.8892725697309	1.0781602009370406	0.13831751669807585	6.212159919551566e-17	1.4432250238906573e-14
ENSMUSG00000025316	1103.0642260640564	-0.8450774229563942	0.10755396376736003	6.787033486315087e-17	1.5600068670779123e-14
ENSMUSG00000020290	5456.988295181653	-0.5589694964727105	0.071387718496724	7.626747182375202e-17	1.7345631539199856e-14
ENSMUSG00000034255	658.8602548440475	0.7675497315814395	0.09901677259937416	1.8394850975670192e-16	4.1399911477117725e-14
ENSMUSG00000039621	4201.372736079591	-0.6051297919923381	0.07838469323640268	1.8929200635708617e-16	4.2163330818053644e-14
ENSMUSG00000022769	268.8090520031589	-1.2929787207001298	0.1681459796829849	2.0188057407959088e-16	4.450848656697593e-14
ENSMUSG00000018727	102.06294237538701	-1.5767603451660328	0.2046102378013113	2.606847290946086e-16	5.6892467240587e-14
ENSMUSG00000027582	1932.813334402581	-0.748619593667596	0.09824362007029995	5.134832232886541e-16	1.1094318522374659e-13
ENSMUSG00000032575	1543.0215932511699	-0.7961611917419326	0.10501417612274112	6.520182808515911e-16	1.3948026708989582e-13
ENSMUSG00000051510	3188.7983343184337	-0.5896587614424659	0.07806828587752006	6.730322269348236e-16	1.4256406171719409e-13
ENSMUSG00000039781	918.1306266052818	0.6965785400890016	0.09193730332133979	6.933758276541097e-16	1.454473605077155e-13
ENSMUSG00000022186	12479.897217930942	-0.5637786197817349	0.07484306383607864	7.772288224643694e-16	1.6146928786697275e-13
ENSMUSG00000033720	8752.291358218623	-0.4807300620523354	0.06358404348743041	8.727747591383495e-16	1.7959210900898268e-13
ENSMUSG00000031765	9317.761763660588	0.6430648401217937	0.08545344143182726	9.216659653020856e-16	1.8786334760676283e-13
ENSMUSG00000032018	3752.200188742476	-0.6084621379367101	0.08112108546212157	1.0332098502056173e-15	2.0863114040693988e-13
ENSMUSG00000113689	137.4475467561282	-1.4316531393998282	0.1910397512761934	1.207305414918519e-15	2.415281555067548e-13
ENSMUSG00000110016	175.267087301978	1.5167667655409158	0.20244044385413246	1.3208664664071095e-15	2.6182239333203676e-13
ENSMUSG00000028756	15791.827738648633	0.5485827762634901	0.07352872054496133	1.3663514580550872e-15	2.6837626911580193e-13
ENSMUSG00000049107	161.2058215630973	-1.524828552860575	0.20393775252144336	1.4841308975279809e-15	2.888840736215275e-13
ENSMUSG00000066245	220.3567367517256	1.1674369584045938	0.15845315968637327	1.7683987998185629e-15	3.4000172399765193e-13
ENSMUSG00000104093	139.38307032332008	1.336303747457455	0.18017822250702026	1.7782187731062977e-15	3.4000172399765193e-13
ENSMUSG00000019232	7430.1807287169995	0.8624300968585082	0.11644896800291135	2.0479457587964085e-15	3.881396146013614e-13
ENSMUSG00000019997	536.5731250411192	0.8123378152724412	0.10987865656780918	2.5913283750359604e-15	4.826572488881634e-13
ENSMUSG00000030605	1544.2531076931268	-0.8327911199172853	0.11274592329488822	2.5854397567375542e-15	4.826572488881634e-13
ENSMUSG00000010554	1503.890147770476	-0.6832306163998013	0.09242695291371257	2.7188643097418364e-15	5.020836091989925e-13
ENSMUSG00000097729	542.9709611368434	0.7715597999631844	0.10476571314966122	3.4302085852637517e-15	6.254097304588915e-13
ENSMUSG00000114277	141.54592363166122	1.308548550383527	0.17880901895546983	3.444587518495237e-15	6.254097304588915e-13
ENSMUSG00000026005	1168.4538063193452	-0.6906636792679964	0.0941875712134741	4.2627030475366216e-15	7.658418425982873e-13
ENSMUSG00000044177	240.13009065309527	1.4338914575560218	0.1958232611437446	4.288941171637173e-15	7.658418425982873e-13
ENSMUSG00000066829	737.6154996689577	0.7618622388770079	0.10395875378592552	4.515542140010138e-15	7.996951104676971e-13
ENSMUSG00000001143	1797.0921351187135	-0.6434412530611432	0.08805127101483162	4.705756227802978e-15	8.266062525033427e-13
ENSMUSG00000003526	1757.7256108910772	0.7247282051668539	0.09900746986472617	4.84182815785591e-15	8.435456995910457e-13
ENSMUSG00000044952	694.0280419707296	-0.6918145252789547	0.09457899029449206	4.880274574140549e-15	8.435456995910457e-13
ENSMUSG00000020048	12198.782813082486	-0.5457431894878049	0.07492316526453106	5.189890795333011e-15	8.899427025711511e-13
ENSMUSG00000037625	6341.4015220178535	-0.805499313138642	0.11055656443443718	5.78552908437831e-15	9.8426882989825e-13
ENSMUSG00000035711	177.1074242049947	-1.5315045359775998	0.21046156269695152	6.40199684305021e-15	1.0806370608667408e-12
ENSMUSG00000020387	2251.1549719053464	0.6818404346811212	0.09380910679160323	6.74816717402419e-15	1.1302395345888889e-12
ENSMUSG00000073418	688.4515056134561	0.9254866208032831	0.12867466507713385	8.069805898078463e-15	1.3412017402606405e-12
ENSMUSG00000071647	955.8870345938616	0.7198100215920232	0.09945420944805318	8.804077582707944e-15	1.452067940854869e-12
ENSMUSG00000046879	318.00403741381956	1.1175385340403687	0.15670957070742644	9.573677180217182e-15	1.5670368875437307e-12
ENSMUSG00000030094	811.1963464375533	0.7143604027782602	0.09915590828568545	1.1155004302740915e-14	1.812143029812182e-12
ENSMUSG00000030677	394.52542345823616	-0.8821000678228421	0.12316107218067315	1.1502397832944987e-14	1.854632892377682e-12
ENSMUSG00000022472	5181.142371191031	-0.47150685821015437	0.06545340817334243	1.3914621777219915e-14	2.2269579119897298e-12
ENSMUSG00000026830	3570.5937494139125	-0.8945344498310192	0.12584111562585373	1.6278231358194585e-14	2.5860843141555312e-12
ENSMUSG00000079363	280.4934408404282	2.216546533952644	0.3306221563402672	2.0185156765930355e-14	3.1833612925889874e-12
ENSMUSG00000003814	10498.603290343863	-0.7369267834558105	0.10350510212000492	2.0638391940700382e-14	3.2080078868400898e-12
ENSMUSG00000053062	3428.7912821342597	-0.5426536827176105	0.07645569792102766	2.0545392632963996e-14	3.2080078868400898e-12
ENSMUSG00000000791	119.84480178774723	1.3642781294656896	0.19254590499551616	2.0799649642098216e-14	3.2099802154798145e-12
ENSMUSG00000116305	1298.6081361999672	0.8640211065848897	0.12204401460788858	2.1955260339260115e-14	3.364293297092582e-12
ENSMUSG00000022122	5650.838816089191	-0.5872197783670888	0.08292168734201413	2.2393260767414784e-14	3.4072450150758016e-12
ENSMUSG00000025509	1222.6385718491324	0.7400887183599373	0.10413918778585839	2.2632241807711643e-14	3.419525989492432e-12
ENSMUSG00000002409	845.6861906341513	-0.6856664435227654	0.09661922751819964	2.3444972573939014e-14	3.5177227599480994e-12
ENSMUSG00000089769	90.80139044960036	-1.8032037606156681	0.2577213562311328	2.5719928721143984e-14	3.8324467582692204e-12
ENSMUSG00000036446	213.34519048674107	-1.0589394631702445	0.1516824253073626	2.8197135722109377e-14	4.172789824739008e-12
ENSMUSG00000085084	1619.3032635460888	0.7963889493774935	0.11271982260749365	2.8734569939904474e-14	4.223395361371266e-12
ENSMUSG00000046215	81.46111160008299	1.6669961970863088	0.23681932616340662	2.957495740728287e-14	4.317544119876714e-12
ENSMUSG00000115149	358.28551493742805	-0.9594973050004135	0.13797887521997806	4.040749604081297e-14	5.859358117166477e-12
ENSMUSG00000078853	185.62499399313418	1.2407710226287463	0.17860253958807512	4.236186340511336e-14	6.101802804872528e-12
ENSMUSG00000027824	80.8481964418968	1.6377956350511247	0.23419086395917166	4.294080296714076e-14	6.144231714622803e-12
ENSMUSG00000053411	3453.3793199084366	0.5737441032720263	0.08212845211973133	4.4310437667720824e-14	6.298495501636685e-12
